Designator,Mid X,Mid Y,Rotation,Layer
C1,-7.6,4.6375,90.0,top
C2,-7.6,-0.4375,270.0,top
C3,5.4,9.6375,270.0,top
C4,-5.4,11.6,180.0,top
FPC1,8.6125,0.0,90.0,top
LDO1,0.7,10.95,0.0,top
MOUSE1,0.0,-1.015,0.0,top
R1,11.2,-2.6,90.0,bottom
R2,11.2,2.6,90.0,bottom
